Business ID, Review Count, # of check-ins, Tip count, Business Weight, Avg Influencer Weight,Avg Stars, True Stars 
562AuYjOuZwtTbS1UYhY6Q,28,33,3,200,23.45,2.85,3
x5Mv61CnZLohZWxfCVCPTQ,11,10,5,25,19,2.8,3
2ZnCITVa0abGce4gZ6RhIw,5,116,1,0,59.6,3.6,3.5
KPoTixdjoJxSqRSEApSAGg,322,747,95,7550,597.9,3.45,4
gBcpDl0quCLABsg5OuSFww,11,0,0,25,57.9,2.9,3
e5kc0CQ4R-PCCDgb274gSg,191,576,48,4275,332.85,3.4,3.5
neGAQFkBNI8-rpPBLBzNkw,8,67,7,50,57.8333333333,3.6666666667,3.5
nc3IiY5LNdmEwUZCW84yuA,18,0,0,75,251.4,2.9333333333,2.5
BESmH-lmMm34_EefL8X9fQ,204,578,51,4600,558.9,3.85,4
D09yG6Z3gcsh24Qn7Y4gYA,73,139,15,1325,215.45,3.4,3
kaIue7GRCmkPzDeHDBTttQ,152,336,27,3300,387.15,4,4
Y293fHh5SZ0_9BZm4M6BCg,57,60,12,925,195.85,2.7,3
IceZ4BtTz76eppjNWm-c6A,59,22,4,975,202.4,3.8,3.5
XI-_Y2XRw03mozGx0Z90Gw,22,82,10,50,169.15,3.6,3.5
-lOSaCuBRAvX5JBifx-EMw,105,229,23,2125,295.6,2.8,3
DlCtdbceo4YNSI53cCL2lg,221,616,55,5025,393.25,3.15,3
kR5i58Pcse1FD9tk-yYLlA,22,39,3,100,42.6111111111,3.6666666667,3.5
9BH18avE46LlHMvJn67MaA,57,86,7,925,156.95,3.5,4
trAvQPp7gps0Btk-2AmLpw,115,464,42,2375,372.95,3.45,3.5
s6zzKc7UvwDRxn-BFlhiTg,4,22,2,0,105,2,2
If2DUhmWIvlu2JFc_rR-Bw,25,22,4,125,54.75,3.45,3.5
Vvh2Hd4SsZjEEfKLNKAEWw,12,29,6,50,59.2,4,4
x8WoC_7WHzXNmt6J13Nbvw,4,0,2,50,802.5,2.5,2
wki-Qlp3OWgH0XtZ-Jz_WQ,43,159,16,575,86.75,3.85,4
OoHWabV-ym7_HWlHeXTsVA,53,92,15,825,148.1,3.6,3.5
oSKT5oZX1NWYaHwOWL5lag,43,110,12,575,128.45,3.3,3.5
QAe9UHKsxPdXQovBpaznMQ,15,38,3,0,77.8,2.5333333333,2.5
eK6KGMKqU_4nB9RdayZD7Q,23,122,14,75,133.75,2.75,2.5
odhXwWaYZvD_icIN6f_DbA,81,181,16,1525,429.95,3.25,3.5
avPNEqlXgyBvTXjb-ujQFA,5,0,0,25,60.5,1.75,2
ldIxXmxD3Cku0vODGYb9dQ,7,10,1,0,23.8571428571,2.5714285714,2.5
hWhVP-28LYP3llaMlAJ_JA,160,309,38,3500,420,3.6,4
ZoQAOnEFnyHjSpomtfqesA,82,6,0,1550,700.35,4.25,4
apCfJVnRyaw6oVUBKujpUQ,159,347,49,3475,345.6,4.25,4
McdTNj-TUMOlfkHwQWs4rg,3,10,0,0,15.6666666667,4.3333333333,4.5
tb24fvNJfHhyKEXkKn12Xw,266,840,64,6150,607.95,4.3,4.5
VKxn7zmp8nOYT-ZHFZTjgA,19,48,4,75,88.3125,4.0625,4
rbiRLiFTG098z9JaK3Nshw,60,101,17,1000,170.3,3.95,4.5
cgNIBHS2mLdbTRiodAT6EQ,70,88,17,1250,163.3,3.85,4
R6aazv8FB-6BeanY3ag8kw,198,419,45,4450,329.8,3.35,3.5
Xo9Im4LmIhQrzJcO4R3ZbA,179,308,61,3975,408.35,4.1,4.5
NYBx4sdSVrN-I5Q8RfLMPg,35,55,13,375,68.4,4.25,4
04HakCR6gEeRYNAoKxkppQ,5,5,0,0,54.4,2.8,3
Cp6JGY5YIRncTV_My9nf9g,212,677,70,4800,553.65,4.25,4.5
ITyAEjIw9ekv0wXpGHQF1Q,5,35,2,0,29,3.4,3.5
q2SZa5g85758iW1L9sSL1g,53,81,12,825,138.7,3.95,4
_RBUU1y4yJrK0SPAd8z0-w,148,252,25,3200,576.1,3.8,3.5
PEHJjxdw11TGFma9Zhz3ng,106,332,37,2150,224.2,3.9,3.5
zU8IfotOLryhaz5okWx6cA,5,3,0,0,17.4,3,3
h2ewvzx8enIwYhNbtIpcZw,6,12,1,0,177.3333333333,2.5,2.5
11TvD4sCfA8GEqLDANpbSQ,12,19,2,25,19.2727272727,3.3636363636,3.5
ZAgPh4v-oOb1g6cdlkKI0g,12,27,2,50,78.8,3.5,3.5
4rcOm0NnQkBanyS5g7TSNg,4,4,0,0,13.75,3.5,3.5
s87D-mtAuJ8BluKgYYsXGw,41,84,16,525,127.55,3.9,4
_8Y-XNHmQ76xmxUQIrn0sA,7,38,4,25,102.6666666667,3.8333333333,4
rAb_wfdKKPPbcIysjYcW4A,9,15,0,50,32.1428571429,4.4285714286,4
5UBAWhxukaPrc_0DalT-3w,8,131,19,0,42.5,3,3
jzPMl-NoB5F2fwoHX3hN8A,133,391,51,2825,322.45,2.95,3
JN2qXIuDXnV2d8WnSqd28A,54,148,10,850,87.95,3.75,3.5
KIbFaBrZDX7rrYJInkv5Kg,22,87,8,125,119.8823529412,3.5294117647,3.5
-AAig9FG0s8gYE4f8GfowQ,400,836,94,9500,689.45,4.15,4
SfrBXbRdNB_gqPkIgJyKCg,11,24,3,0,85.6363636364,4.1818181818,4
7Jmri1RCl9Ksmpi5EoIOZQ,23,55,4,125,99,3.8888888889,4
OkXpdUozVS3vjSRtCoSIvw,9,21,7,25,53.25,2.25,2
cjUmPLRT43wN9Z87A9BOpg,53,292,25,825,141.05,2.85,3
UWrB5H3G-hhiHMy3iKV2ew,75,238,9,1375,73.75,4.05,4.5
wTiQXYB9fE9rcSZDsZgbtQ,67,281,22,1175,558.6,3.65,3.5
L19_1cG2ALVjdBQ456h26A,26,63,12,150,141.45,2.95,3
WPSM_oTPceoSnwqQWfAsdg,30,137,5,250,118.95,3.3,3.5
kUGgkYxXxHDhD6mtpQdUNQ,6,10,0,25,7.8,3.2,3.5
DeAnVirgOxQnI36V1W158A,106,212,18,2150,153.55,4.05,4
ML1RJdeZ7bbfMrHvJ7m99A,288,1040,103,6700,559.25,3.8,4
-S7aL8dVIiXjCdbTZVn8uA,18,11,2,50,27.125,3.3125,3
FltN1Hnw4n7BORXJH1kaeg,8,0,0,25,51.1428571429,3.8571428571,4
AkOruz5CrCxUmXe1p_WoRg,553,1968,176,13325,782.25,3.95,4
kIvIqHvvFOc6aCutFYIvNg,11,40,3,50,28.5555555556,2.3333333333,2.5
3CSaqRNvYg7ZdN2zwxwzVw,69,90,8,1225,121.1,3.95,4
FW2Z4ll4zSOEDAJX9-wBZA,27,97,15,175,92.65,3.9,4
XcwbN5fDlyl8qCttcdDGKA,16,76,5,75,123.6153846154,3.6153846154,3.5
VlG9qxAc4d0em2djaU__xw,43,39,4,575,55.55,3.1,3
W8WyVVxinyRjzP8gJa7ILg,23,94,10,75,75.9,3.1,3
PxeX1M8WtyPxX1MuuGIh-g,155,226,44,3375,551.45,4.05,3.5
auorqdHiATGZHVd-sd79ZQ,167,317,34,3675,305.85,3.7,4
MEraJIKYztC7IOzYwMe86g,16,4,0,25,43.9333333333,3.5333333333,3.5
od49_DFUJY9louGx80My-A,29,13,2,225,192.55,2.4,2.5
rrPRCU1m22v02k60YvJNrg,5,0,0,0,24,2.8,2.5
lHKS896yFkmAuWyFnbNP3A,18,12,1,25,28.8823529412,4.4117647059,4.5
0K35eGvzVRZEirNo5v_WfA,73,372,22,1325,204.3,3.5,3.5
UlShIstbG4Yfh0MpTAEciA,3,9,0,25,68.5,3,3.5
t54zAs7IftAVb9SKcCRotw,34,20,5,350,161.55,3.85,4
HNusESyB6lEgrf5IUwUr_g,9,17,4,50,61.1428571429,4,3.5
18TUn9oiW0k0yB6lheiOvw,289,670,74,6725,478.45,3.95,4
OT0gFIAr_c-d3i-IQ6TZQg,18,99,7,50,247.0625,3.625,4
c0RSs2KYK5Y-ZlSrNq9LyA,227,1014,135,5175,380.6,3.3,3.5
Tk2dSL0TwQeI_zNJmb442A,119,208,30,2475,410.8,3.55,3.5
KLaxBc83JnxyGf7GP7enYA,51,43,5,775,60.15,4.05,3.5
X8dNaEFH7LWDt1ORmkfDTg,9,77,0,100,47.6,3.4,3
gQjTs4BDNYSu9oJhkEsssw,59,220,22,975,136.9,3.45,3.5
ib-y5nsfn3unE0lLY1vfAw,146,405,40,3150,257.2,3.3,3.5
Pfb6VOIiroqDWOebfgWGPQ,214,621,53,4850,458.05,4,4
HIiVx2mseVWKtx8TKfWC_A,160,535,38,3500,518.6,4.05,4
jSEcE8AY-mzGq9EOiyrtng,39,38,6,475,142.15,4.65,4.5
SOHp2b8quJEitFeuO58Syw,35,0,0,375,450.65,3.45,3.5
LYyGQgL60VKdV-p_9OxmWQ,126,242,25,2650,313.7,3.55,3.5
RoErsFPM0A-1SCqD-FRV_Q,4,0,0,25,42.3333333333,1,1
T5HYqRADhAL6VPRAacz74Q,65,112,13,1125,260.4,4.65,4.5
GGhyhajTNKm5yTxtAoaxIw,5,0,0,25,86.5,4,3.5
BJLoCsSp2TkHeTv00fJTVQ,6,16,2,0,356.1666666667,3.3333333333,3.5
TqHTtjPANCBKGsjGBjDoQQ,137,366,26,2925,263.05,4.1,4
5kRug3bEienrpovtPRVVwg,403,1158,130,9575,562.75,4.45,4
VpW40mznMS43CqdbelX2wA,221,302,46,5025,403.7,3.6,3.5
PAtgWCLCFRQd_fjnihISOg,57,100,9,925,107.1,4.1,4
WzhHlaEyaHE4KIFfcqC_9g,24,89,10,150,174.5555555556,3.3333333333,3
MU3i2uEyUBntebU6pEyMbw,43,162,10,575,145.7,3.8,4
ut-kla-EA23nJOij_dcL0Q,63,330,23,1075,225.45,3.55,3.5
bewtZL-VV1oeGUdAhHVz6Q,24,47,7,100,108.95,3.75,4
fmuj7u1gflmEjW-h0v9bwg,121,474,49,2525,300.05,3.7,4
wftoNIA0Q8nX-Da47psBCA,93,412,21,1825,325.6,3.3,3.5
QdbZyl-LWFS54u93Vjd5SA,190,500,38,4250,575.25,4.6,4
o3TruOSgOwNgx08QosuWTw,16,41,5,50,41,3.7142857143,3.5
Rg3INE2p4zQYvfMvJduEOQ,132,354,37,2800,425.2,3.75,4
syxUZu1GrJv0LYnV38hMug,6,0,1,0,86.3333333333,3.6666666667,3.5
Uov4o_7gRqQKQyjVhWOpVA,25,3,0,125,266.25,3.45,3.5
NDKkce5Au-o_OhIt5f2ZBg,109,10,3,2225,693.2,2.9,3
K9fIADfO_zKFPFm75A1Hxw,10,42,5,75,57.1428571429,2.7142857143,2.5
U2hhSRVHfBryKPNTgasprA,5,39,6,0,92.2,4.2,4
oEjdNvlluW5_Ng9kewJFBg,9,0,0,25,57.625,2.75,3
_BhzcKojv1gjdRINe3Gkig,27,45,5,175,31.05,4,4
vvA3fbps4F9nGlAEYKk_sA,91,143,14,1775,279.15,3.35,4
OypZxwm-jS9QfUwgBmzeyw,20,0,0,50,172.9444444444,3.0555555556,3
C6oCdg9wVaS81Re0WfBJzw,12,32,5,25,12.5454545455,4,4
VWcaFOSFcDwmFquycBzFyQ,26,18,7,150,19.9,3.1,3
69t2S1u7Rf6qM_c14b42xQ,49,158,13,725,81.4,3.1,3.5
iDoigI3605ixHl_qHly3Tg,66,105,8,1150,173.3,3.25,4
zMa6YoEekpABg1HZnnTZdg,338,1190,106,7950,845.9,3.9,4
cvb__rYMkj4BMhC3p_FB3Q,15,26,1,25,266.5714285714,4.0714285714,4
oc0Wl6ktfMLb5VZ2Uz6M2A,100,241,25,2000,366.1,4.45,4.5
_ODHYjCmrb3W9hIGJI1uaA,123,222,20,2575,301.15,3.7,3.5
CvJNcUtmNubDF8UmuduNXg,12,66,4,25,71,2.6363636364,2.5
JobP0ghILdh8S8l-LhHHxQ,29,159,8,225,41.55,3.4,3
GSsq_y2PfYBzn51gAG_c7Q,36,64,11,400,112.5,3.55,4
9Dj2we91vaYDVhfq6t-Luw,4,27,1,0,32.75,3,3
edjCywtqffQ8__vM7POZbw,46,285,21,650,299.3,4.2,4
hLAWdi804nVfTLF7T0rB1Q,23,124,5,150,40.2941176471,4,4
K2_Hmmo5crTYWiT_1sWnfQ,76,629,24,1400,209.4,3.55,3.5
ejfy33R1avFm7oygL34uQg,29,50,3,225,62.1,4.3,4.5
j0Uc-GuOe-x9_N_IK1KPpA,41,53,9,525,102.6,4,4
5Js9G0axfWhbYlB9UgXLww,46,349,15,650,109.4,3.15,3
2dJ_UPPCpcjo5JeYPnjaYw,16,103,7,50,194.4285714286,3,3
S8R5c7-plWe3NtmijYAJvg,62,208,19,1050,327.2,3.55,3.5
7UTlEVHU5v2xBLdkGghyzQ,21,48,8,25,192.5,3.6,3.5
SDwYQ6eSu1htn8vHWv128g,995,2808,189,24375,1015.55,4.55,4.5
wdEnI9WTLHiqSCH1RdJ40w,20,40,1,25,22.6842105263,3.0526315789,3
7SoGPn8dvce7A1aHdBOGLA,17,33,3,50,42.5333333333,4.3333333333,4.5
TBTaMIaeDw5B79hXDZBtrA,19,93,8,75,306.375,3.5,3.5
MPziC5MO2QQiYVAMM3fdSw,57,69,18,925,92.65,3.55,4
wct7rZKyZqZftzmAU-vhWQ,148,239,26,3200,591.6,3.7,3.5
uevPN8zwJpBpnxRur1jUhw,66,322,43,1150,311.05,4,4
lwgBIboXZ4j9uuZthAvTEw,8,0,0,50,140.1666666667,3.6666666667,3.5
jHte0SjUldZeDDZ5py0ZhA,10,18,1,50,26,2.75,2.5
H8QFth3DVsYbkJ2M7bTvmg,4,0,0,25,90.3333333333,3,3
QplY4p8HHJY0ncbgcpb8WQ,11,13,1,0,126.4545454545,1.9090909091,2
ZN9aiuiCPAXWHmV_hB3KXw,5,3,2,0,71.8,4,4
MLVKDbuI2xaOJQ4-NZj2MQ,155,164,16,3375,328.75,4.15,4
hqVbmZNLTdR2y7G7oJu9vg,100,108,12,2000,107.35,3.9,4.5
C4_VnxikagdjSbNQiblzYw,7,56,5,0,46.8571428571,3.1428571429,3
GvwDppcJLm9lso9iS2hSIw,76,55,12,1400,142.95,3.7,3.5
ieYiA4L5gk7S3kZYK0l_dg,110,366,38,2250,291.1,3.4,3.5
YldXB1hRpnE1CWLF3mvgpQ,172,364,42,3800,338,4.5,4
3rJE7qliy8_ylKhY5FdlIw,10,12,2,0,24.1,3.9,4
G9LwkTSdKOyOGqd5BbuIkA,277,840,84,6425,635.15,3.85,3.5
4eFIVmbeCvJGCrhzmd-VYA,64,212,21,1100,132.8,3.9,4
rwT9wCyXNATA36yqcb4JSg,21,72,5,100,116.4117647059,4,4
3Zsjlum5kl5N5KV712aTMQ,221,342,31,5025,532.25,4.15,4
PxUQyOAdK8c3P_WnrXuCUg,17,24,3,75,120.0714285714,4.2142857143,4
flUKBy7WHqYdfOrwU1A2SA,95,247,23,1875,172.1,3.75,4
hIe65VALe8rxseYECVj08w,26,59,4,150,101.1,3.25,3.5
unPzS1QJJctlZyLGFSk_HA,18,23,1,50,77.1875,3.5625,3.5
kxDGexkbP30fBvxVI0CzFQ,114,137,27,2350,134.6,4.1,4
Y9V4EebKsaBmvKPlxXVheA,3,10,2,50,6,2,1.5
_IE5XDjxeM47NSzhg7sItg,15,4,2,75,242.4166666667,3.4166666667,3.5
V3lQtk1LgwAEcF9j-BzchA,98,377,37,1950,408.2,4.35,4.5
vA9aCw2kTgN8p2SLdm2mDA,25,9,1,125,121.25,2.1,2
rGHktXbee4CErLsMrPqbrA,19,75,4,25,39.4444444444,3.6666666667,3.5
kF8JDYpLnbf8AZS9gpHXJg,36,39,3,400,46.85,2.9,3
3msnZ6oe0sslHsE1js1QUA,10,81,3,25,240,3.6666666667,3.5
JqAI4UA2xXPYxvlhzG-i9A,15,56,8,25,182.7857142857,2.9285714286,3
2J1DtN7FjGICQcgRei3jKA,15,139,10,25,175.0714285714,4.0714285714,4
zwJX3eetOhpi-gv4-E4rcQ,8,7,3,0,140.75,2.25,2.5
jq_YnMQjcArdBWuwRospFg,55,103,13,875,91.7,3.65,4
4XJ8gO6cbS6PuZ9dzPsrBg,3,19,5,0,41,3.3333333333,3.5
pF7uRzygyZsltbmVpjIyvw,197,457,71,4425,405.05,4,4.5
DXBPI8rR9f_IthOGPDWoIQ,33,225,14,325,27.7,4,4
nefBMCGgMPvOnASoyO_X1A,134,224,24,2850,165.45,3.35,4
gCQuajbLB3hQQbipYpEtYQ,8,38,8,25,26.7142857143,3.1428571429,3.5
ZN-RG7wkT8MLsmaTPzIW5g,25,16,3,125,70.2,2.85,2.5
fyy4WNuchHJBa2zH6L8QQw,8,0,1,25,12,3.1428571429,3
FucrEEO2laIlAnIZ_n6cTA,6,31,2,25,23.6,2.2,2
FzKvQFDbB2bimdftxMO55Q,3,23,1,25,12,4.5,3.5
Yb2pNCxYR32XKmpirqJqeQ,55,172,18,875,154.1,3.9,4
4ocBzpAkIrqXvz1Q6Hysjg,4,9,1,0,55,3.75,4
G24-f72eXmV4xxjoVYY1Lg,5,22,2,25,11.5,2.75,2.5
l8v1GHaB4CsryK6MioZ21A,11,63,2,0,342.4545454545,3.2727272727,3
53Lq8bak88EtuZyKMmDPmQ,10,29,5,0,142.6,4.2,4
WQJwpYwEFT_QTR-lFIh5mA,29,27,3,225,97.2,4,4
DlLduXXSwjkm7OL4Z1iH1A,22,46,3,75,87.6315789474,3.4736842105,3.5
4sE8irsM-l6Y-Npodmx9kA,8,10,1,25,17.1428571429,2.4285714286,2.5
lf42gtgq_2_jPvjfp_K1nQ,113,296,32,2325,203.85,3.9,3.5
TepT2VeFe3tMYdAiqj12vg,5,13,1,25,133,3,3.5
DIYHTgM-YGKWOWLzQ4XVhA,31,37,2,275,340.2,4.05,4
0gQrhOYWdO0XVZEKtOrvaA,68,163,19,1200,106,4.05,4
WPy74Udv6X8dgxK6F9uxCQ,12,51,3,75,35.5555555556,3.7777777778,3.5
n7dkpRLUl7C6zLRRXk_BDg,10,48,5,0,118.2,3.2,3
q5Vz6JNAGDqAT_P1lB1jVg,3,15,2,0,60.6666666667,2,2
-KZA7UoULw_pM3jBBUzb8A,20,27,4,0,69.05,3,3
1OO3fy6z5lxlRuHnnhPStg,43,64,9,575,83.25,4.75,4.5
cvhsdSDaWPjLVnTThQkx8g,18,0,1,50,108.1875,3.6875,3.5
qXQ3ZBdwI3GlbR5-eYWqNA,116,349,25,2400,303.1,3.8,4
HghAgkxoEpUNZNQbAY485A,7,51,5,0,50.4285714286,2.7142857143,2.5
4mZ__NR8jLD1k0rYpSbplA,58,288,21,950,178.3,3.3,3.5
j5HLcBru7FEirYJPbKFVWA,82,231,16,1550,346.55,3.65,4
otjJD3ZoMVQOflk4LvoFZg,6,15,3,0,125.6666666667,2.8333333333,3
ydnc0p_oPL80BBKJNZGw_Q,10,29,2,25,275.1111111111,3.1111111111,3
Wxt6FGF4vxsnKYksMZRoiA,23,20,0,75,16.9,3.7,4
oqZPXoenkQvAKQJ2pDCo0A,56,176,14,900,178.7,3.25,3.5
EfmR4e1tmjC5_ZQOgfnYrg,127,295,27,2675,289.45,4.55,4.5
IcuPhhH7QCOCT19EDEppEw,26,122,5,150,86.2,2.75,2.5
iOITnizWLD3NlKxRtZd5AA,36,181,12,400,286.3,3.5,3.5
5MlUPatQxg4GZhkPwGIvrQ,8,39,2,50,19.6666666667,2,2
doEZAj-NSnoEMOJl5yXcNw,34,47,3,350,145.1,4,4
VpQZo6KV8CqkIG_MRQ3jiA,28,193,14,200,86.55,3.5,3.5
4zBdx_EZFaDFJ9MvqxYNeg,22,38,7,100,152.8333333333,3.8333333333,4
1cGZU2gDewDfEu-bBMZEgQ,20,52,7,50,32.3333333333,3.2222222222,3
VK9AdK8hjxIWU3C2W9_k0w,4,0,1,0,57.5,3.5,3.5
K8GqMhhVvz8pqq9F7sE-Sg,17,43,3,25,10.3125,3.625,3.5
r7Ge8_c5Y2TXthb4CSjzaA,121,258,28,2525,344,3.1,3
QSCeI8HdUluG-YmbDWo-fw,26,57,11,150,18.35,3.15,3
u5o4H8h0sIVhqa8Lcusi5g,87,233,18,1675,154.2,4.1,4
UtmsxhLHB4lYSN_NxKW3XA,4,22,1,0,65.75,1.5,1.5
DfLML2IlhUqztTBURxOAxg,38,126,14,450,64.5,3.45,3.5
3N__CAwM5VZOhRKmxMtImw,92,238,25,1800,178.75,2.75,3
WxpCYziMlEy8mrEa_VcB1w,61,104,20,1025,85.35,3.75,3.5
SeqfJOg6jZGx2W1bs142cg,5,46,2,0,174,3.8,4
4mPaDuo9urNu43xJ3KefMg,18,49,2,50,76.875,3.3125,3.5
6GNi9_zkTIHXosttQbKr_A,8,34,3,50,16.6666666667,4.6666666667,4.5
d52zg-S0o940WUCK-nNiKw,382,763,121,9050,581.3,3.55,4
RKOS92ptLgEU3BUNMtDHrw,21,23,8,25,85.8,3.5,3.5
1nq6zzJuVgwaHtXau97_Iw,38,59,4,450,25.65,4.3,4.5
YxMnfznT3eYya0YV37tE8w,84,178,26,1600,172.25,3.7,3.5
7U8TYNW4Mvx6m3zexsO0sg,148,334,33,3200,678.1,4.05,4
3QtWG5sN3HJNBVKn_wHQEw,15,78,8,25,316,3.0714285714,3
OcKBQXkd6H_-VvTOX_dOxg,12,38,2,0,13.5,3.1666666667,3
wWIK4pP8eTVRiTQIUQ6O9Q,10,8,1,0,155.7,2.8,3
-d1I0dwtCg1IIjnI3DZ38Q,8,9,3,0,55,3.375,3.5
-b_VjHZmA7-8LVWp6z36VA,29,19,1,225,126.95,3.85,3.5
d2AeNB4xw67E1Bzpo1Pm7Q,40,108,14,500,69.5,4.15,4
Bv3g-9R5wUevZPP0jzihqg,21,14,3,50,79.5789473684,3.8421052632,4
x-YyGmE9tIXAUdg_4Py5KA,7,14,3,0,21,1.4285714286,1
_nypuc5Ke462rFWKoZ_bDw,5,17,0,0,57.2,4.6,4.5
Ho1cBoj4aB7U0zJ4cAWHbA,6,0,2,25,83,4,4
NnoEbaGnQa44CZE_A5tBTQ,3,6,1,25,6.5,5,4.5
ZaS6zYn_Pb3QrGRZJfNyzA,13,83,4,25,71,2.5833333333,2.5
FBuNLiL2KILEQ9e8SbNWPw,13,40,0,50,48.1818181818,3.3636363636,3.5
ZRqpSeZEw6sy8r01TdCudQ,3,0,0,25,36,4.5,4.5
2Yn5IgbAOtc7_bT0g47bQA,7,78,5,50,113.6,3.8,4
bbiV-lPmRaK_gjzE77x_jA,9,21,4,0,17.8888888889,3.6666666667,3.5
06YP_JnJzns84fOyQ0HA0Q,7,6,0,25,20.6666666667,4.1666666667,4.5
JNTpW2zBftGllVr7iieazQ,3,5,0,0,103,2.6666666667,2.5
_zksiS8qbYcn9GMi6kqhoA,3,7,0,0,106.6666666667,2.3333333333,2.5
1xoySA9Lzh3lwJeWJsq2Jg,26,58,2,150,106.6,4,4
gw-V13MyfzFaCTbALfnn2Q,30,46,6,250,122.1,3.8,4
NTgVdfRLbU0aKJH_9h3VCw,14,13,5,25,19.9230769231,2.6923076923,2.5
14NSxaXBNspIVnsrMYJZVw,127,323,35,2675,280.1,3.2,4
_Nx8hwTmjR_x62Byjav0Ew,10,8,1,75,151.8571428571,2.8571428571,3
gg26wjL2eTRIvmdyb7RXAQ,5,33,3,50,7.6666666667,3,3.5
s_rPbgLOpWDgulVn9wd7GQ,5,0,2,0,30.6,2.6,2.5
mMFW9cZU1gQYv1uWREzg_w,4,36,2,0,63.5,4.25,4.5
0vzZ_Bcb02rJljeMU9XkBw,224,1262,80,5100,288,3.5,4
08In-bFs8JOmSTDlQ0BfFw,9,47,4,25,78.625,2.875,3
8H1DwdAAgSBtwDeb2R-hmA,86,473,30,1650,221.95,3.9,4
aACW1qAdOfgcU8yX61dOFw,54,213,14,850,107.95,2.7,3
dD2xiLM1_5Vg0pMvMIPZww,6,16,5,0,37.5,1.8333333333,2
fsxBliRs4rwxRXkZUVy62A,70,316,20,1250,173.1,3.45,3
_RkvdDlzEFSRnGMrTRkVYA,21,22,6,125,118.5625,3.5625,3
NDHhzgMrTzr_38md_R5WKw,56,503,42,900,114.65,3.6,3.5
rDvz5jX65gpfONFu7er9Tw,380,1218,113,9000,378.15,4.05,4
nBrD6TxddhHx4FhMk32JvQ,112,268,25,2300,204.25,3.85,4
50dKrWfqdotEddX-mCzypA,4,53,1,0,15,2.5,3
5N9bWl5zWuDX-Q1YpTf2LQ,14,25,2,0,161.1428571429,2.9285714286,3
S3FhtwXuiGMlGdBNtmiiSQ,63,123,7,1075,86.35,4.35,4
RYZ08XAToBaN-bS5HHVEhQ,104,752,56,2100,323.25,3.75,4
gaX1rGPdv9eyPra0cYsYZA,11,11,2,25,47.4,3.5,3.5
nBfusVbqwul0BU0Rcrlelw,162,807,62,3550,328.9,3.05,3.5
GBN0-wo_cHLnC_pwoOTIFQ,56,121,15,900,262.35,3.35,3.5
N7oUi6aM01UlvrsIcTSqmg,32,185,18,300,80.85,3.9,4
wZwZcte4lcbu51NOzCjWbQ,368,733,80,8700,776.75,3.45,3
BgkM4eq-n2y_E0IujSpQwQ,3,5,1,0,44.3333333333,2.6666666667,2.5
WJC8HctIbxatLbcuez1UOQ,6,7,0,0,55,4.5,4.5
K4DHwck_2ds1wURnmZdFiA,55,211,9,875,141.95,3.3,3
QHyqYUZ0WdxHYPAenIuLjw,18,9,1,50,14.125,3.3125,3
d_8bMNQd0mesbEUeq1U2kQ,94,186,28,1850,242.1,3.9,4
STv-ED3M2xmRFMSvQbWGaw,115,232,26,2375,279.7,3.95,4
EX5QAAciXEwOQ1xnFlVLAA,7,44,2,25,108,2.8333333333,3
umyo8MPjiZiDXHtvyaOi6g,73,123,9,1325,93.25,3.5,3.5
UNFcMOWOsr9ilM6lqXIC6w,16,95,4,0,211.8125,2.9375,3
hgb1RihLYRSpFBjBhn8rZw,63,65,15,1075,100.2,4.3,4.5
wzKMb1WAJbBVO819P4nDUg,16,0,0,75,372.4615384615,3.3846153846,3.5
UpYva_zhJ6pRGfdTruIYIg,67,230,11,1175,450.7,3.25,3.5
AjE4uM-VaGP3QPCjSjIEaw,22,107,11,50,72.55,3.4,3.5
JJGkhOmfOFamPbCAaRKPPw,33,198,24,325,246.45,3.4,3
UexMw8s7B1J-RtFOQtCCsQ,58,169,23,950,125.55,2.85,2.5
uPGcW0cFGc15YiRCz_8taA,6,0,1,75,90.6666666667,3.3333333333,3.5
corPOxxIBRJ7DSpryYvorw,183,322,29,4075,221.15,4.2,3.5
_HAYDjkPJVabBXyvx-u9YQ,27,61,2,175,35.1,3.85,4
L_MtTn4IUBTmQtqqM2iFqA,183,618,65,4075,531,4,4
1sdIDMz5ntCHrClzCgjgJA,5,16,1,50,83.6666666667,2.6666666667,3
ygt9aCJ3X8m3M4H8vU7cSw,4,0,0,0,260.5,3.75,4
kvrgvuxO6A6i9fXYaUKqcg,3,5,1,0,13,1,1
xPDbCj9tfp5nnGzYzoCHwA,7,6,1,25,9.1666666667,2.3333333333,2.5
lOJ4sMs1EIZzqBV7duiO6A,4,0,1,0,10.5,2.5,2.5
wyOMi6P9E3C8Fk1IxlcLJA,18,17,2,0,7.5,3.6666666667,3.5
Vh_xXB42CYfhEdelpDb1Ow,8,6,1,50,43.3333333333,2.5,2.5
gP7xl3ZjX-7H9mRk7bvesw,7,9,2,0,13.4285714286,2.7142857143,2.5
m3O2EFVs3eo8s40MGGzmsA,83,109,18,1575,136.4,3.6,3
H-99nG_KfynWPXh84TKj8A,33,6,2,325,128.6,3.75,3.5
juzATNnxyBWEdQoDoKrEuw,36,57,11,400,37.45,3.8,3.5
wc0a0XLhcMkoEQx1TbuhpQ,38,103,23,450,63.6,3.9,4
nBqXILuCGVZ4-aPuRKjCCg,4,12,2,0,7.5,3.25,3.5
KS2w8ychyieJbUqRa6kCHw,151,476,71,3275,210.5,4.25,4.5
